    ,number_of_cities,index_of_sample,x_min,x_avg               ,x_stdev           ,x_median,x_q1   ,x_q3   ,x_max,y_min,y_avg               ,y_stdev           ,y_median,y_q1   ,y_q3   ,y_max
413 ,8               ,14             ,-928 ,-204.0              ,536.4611555635425 ,-61.0   ,-680.25,140.25 ,588  ,-470 ,233.125             ,447.77910290677926,151.0   ,0.75   ,440.5  ,924
414 ,8               ,15             ,-890 ,119.125             ,705.4577920957223 ,214.0   ,-303.0 ,731.25 ,844  ,-803 ,71.125              ,576.4525596885043 ,93.5    ,-325.25,420.5  ,986
415 ,8               ,16             ,-835 ,126.875             ,472.9676634975014 ,240.5   ,-47.0  ,465.75 ,606  ,-812 ,-5.625              ,637.0027892964273 ,-32.0   ,-492.0 ,336.5  ,985
416 ,8               ,17             ,-235 ,166.125             ,308.3344369349619 ,131.5   ,-33.0  ,319.25 ,694  ,-427 ,-127.75             ,367.76768676512546,-252.5  ,-366.5 ,-30.75 ,697
417 ,8               ,18             ,-841 ,-21.875             ,597.1363657371022 ,-52.5   ,-278.75,199.0  ,910  ,-974 ,-167.875            ,531.632643709115  ,-163.0  ,-421.0 ,67.75  ,708
418 ,8               ,19             ,-298 ,283.125             ,359.24819812650816,284.0   ,88.5   ,450.75 ,840  ,-553 ,297.875             ,631.4272806224686 ,416.5   ,-137.5 ,803.75 ,950
419 ,8               ,20             ,-853 ,-13.125             ,583.2459509381221 ,68.5    ,-422.5 ,481.75 ,690  ,-909 ,-14.875             ,586.3505624989689 ,-40.0   ,-380.0 ,377.25 ,901
420 ,8               ,21             ,-812 ,-217.375            ,421.1372146598168 ,-230.5  ,-458.75,15.5   ,495  ,-617 ,294.375             ,586.733314328458  ,424.0   ,-105.0 ,781.75 ,915
421 ,8               ,22             ,-654 ,-159.0              ,421.995937692025  ,-199.0  ,-456.0 ,85.25  ,473  ,-718 ,138.5               ,528.0424766463937 ,96.5    ,-79.0  ,410.0  ,911
422 ,8               ,23             ,-999 ,-388.25             ,557.2877558830293 ,-529.0  ,-793.75,9.25   ,595  ,-985 ,-385.375            ,646.3716174594479 ,-675.0  ,-870.5 ,110.5  ,612
423 ,8               ,24             ,-919 ,153.25              ,618.1832252657783 ,217.0   ,-125.25,635.0  ,866  ,-968 ,-97.75              ,694.3633774904895 ,-92.5   ,-601.25,217.25 ,941
424 ,8               ,25             ,-763 ,57.75               ,433.3466939332261 ,126.0   ,-166.0 ,366.5  ,571  ,-654 ,166.125             ,494.14267387350503,430.5   ,-125.5 ,529.5  ,552
425 ,8               ,26             ,-516 ,-103.0              ,205.77380091463817,-62.0   ,-170.25,12.0   ,149  ,-415 ,111.375             ,539.681900355597  ,-66.0   ,-242.0 ,316.25 ,997
426 ,8               ,27             ,-822 ,-357.875            ,391.6508786078307 ,-472.5  ,-643.0 ,14.75  ,191  ,-525 ,-16.75              ,383.8413920953735 ,-58.0   ,-215.75,170.5  ,622
427 ,8               ,28             ,-572 ,-3.5                ,522.8731067039935 ,-32.5   ,-522.75,444.0  ,750  ,-788 ,-175.125            ,498.898912606552  ,-251.5  ,-402.25,-117.0 ,911
428 ,8               ,29             ,-876 ,-192.5              ,483.6536541192025 ,-253.5  ,-367.0 ,-9.75  ,758  ,-444 ,34.75               ,402.37571284275384,-47.0   ,-186.75,135.5  ,773
429 ,8               ,30             ,-726 ,30.125              ,637.9127655319114 ,86.5    ,-580.25,530.5  ,921  ,-732 ,251.875             ,539.9905918492601 ,169.0   ,65.25  ,573.0  ,978
430 ,8               ,31             ,-792 ,-63.25              ,507.11163887818066,-57.5   ,-451.0 ,396.75 ,588  ,-924 ,-160.375            ,557.2144848645422 ,-88.5   ,-682.5 ,336.5  ,498
431 ,8               ,32             ,-978 ,-28.375             ,595.9923147874596 ,4.5     ,-439.0 ,493.0  ,646  ,-881 ,-583.375            ,348.9940390403743 ,-723.5  ,-854.75,-401.5 ,0
432 ,8               ,33             ,-600 ,-13.75              ,393.1876142505    ,37.0    ,-322.0 ,276.0  ,472  ,-702 ,-147.5              ,473.8305905821495 ,-252.0  ,-423.5 ,23.0   ,838
433 ,8               ,34             ,-822 ,191.375             ,534.7356990674391 ,123.0   ,-13.5  ,633.5  ,837  ,-925 ,-419.25             ,438.7712550814083 ,-415.0  ,-865.5 ,14.25  ,88
434 ,8               ,35             ,-855 ,-84.125             ,612.1644124392914 ,-20.5   ,-599.25,203.25 ,747  ,-872 ,-83.75              ,542.3353601390406 ,47.5    ,-292.0 ,127.25 ,776
435 ,8               ,36             ,-869 ,75.875              ,567.8340898285595 ,82.5    ,-182.25,374.5  ,958  ,-993 ,-145.5              ,408.851702070218  ,9.5     ,-236.25,44.75  ,306
436 ,8               ,37             ,-784 ,-169.125            ,520.5926396219711 ,-100.5  ,-645.5 ,89.0   ,732  ,-929 ,190.375             ,629.7625261046534 ,198.0   ,-104.5 ,693.0  ,996
437 ,8               ,38             ,-1000,-100.875            ,723.1054926989758 ,-90.0   ,-644.25,250.0  ,962  ,-950 ,-294.125            ,512.6013314457932 ,-380.0  ,-592.0 ,76.25  ,438
438 ,8               ,39             ,-913 ,-15.0               ,686.0006247394074 ,-109.5  ,-501.5 ,605.75 ,885  ,-955 ,-234.625            ,506.7399833388774 ,-307.5  ,-556.75,101.25 ,461
439 ,8               ,40             ,-404 ,204.125             ,381.1529267517548 ,291.5   ,-56.0  ,495.25 ,613  ,-824 ,185.25              ,500.5827318521599 ,214.0   ,6.0    ,531.0  ,802
440 ,8               ,41             ,-726 ,3.75                ,599.2778392126883 ,-133.0  ,-389.0 ,622.5  ,758  ,-773 ,-20.625             ,558.8564695621127 ,3.0     ,-189.25,137.25 ,990
441 ,8               ,42             ,-273 ,307.75              ,486.65087221597724,220.5   ,-75.25 ,722.75 ,942  ,-647 ,154.875             ,559.0086729457527 ,165.5   ,-149.25,677.5  ,756
442 ,8               ,43             ,-649 ,87.25               ,524.4226076634868 ,67.5    ,-239.5 ,402.75 ,917  ,-921 ,242.25              ,535.2873060329377 ,404.0   ,106.5  ,525.75 ,842
443 ,8               ,44             ,-815 ,-180.75             ,651.9561225376182 ,-296.0  ,-750.5 ,146.25 ,908  ,-282 ,248.0               ,402.62247471155547,290.5   ,-59.0  ,479.25 ,830
444 ,8               ,45             ,-874 ,-14.5               ,608.0281948349812 ,-95.0   ,-376.25,313.75 ,878  ,-524 ,169.5               ,526.4330102545947 ,100.5   ,-116.5 ,525.0  ,939
445 ,8               ,46             ,-936 ,41.0                ,654.1908852053155 ,-84.5   ,-321.75,610.25 ,875  ,-858 ,-74.625             ,438.00813348612604,-16.5   ,-288.75,226.0  ,493
446 ,8               ,47             ,-520 ,236.625             ,525.1168407398219 ,174.0   ,-144.5 ,652.25 ,950  ,-965 ,45.375              ,645.1219015481824 ,33.5    ,-223.75,636.0  ,780
447 ,8               ,48             ,-954 ,-219.625            ,737.8962252821966 ,-403.5  ,-826.5 ,311.0  ,998  ,-241 ,346.875             ,452.8612015365667 ,304.0   ,-3.0   ,674.75 ,943
448 ,8               ,49             ,-847 ,-203.625            ,453.5595527129187 ,-182.0  ,-482.5 ,35.75  ,545  ,-403 ,160.5               ,315.50367894617557,216.0   ,-19.5  ,343.0  ,589
449 ,8               ,50             ,-745 ,214.125             ,526.3020418787241 ,182.0   ,0.0    ,480.25 ,977  ,-486 ,73.5                ,399.31977876669936,21.5    ,-228.0 ,388.5  ,683
450 ,8               ,51             ,-844 ,-101.875            ,521.6083471889065 ,-174.0  ,-353.25,140.0  ,680  ,-801 ,170.375             ,524.3847926039482 ,172.5   ,-44.75 ,533.5  ,914
451 ,8               ,52             ,-622 ,197.75              ,575.703730849719  ,209.5   ,-205.75,576.75 ,985  ,-941 ,10.75               ,764.7975922705675 ,41.5    ,-716.25,768.5  ,909
452 ,8               ,53             ,-943 ,-13.75              ,650.2533022929274 ,163.0   ,-402.5 ,382.75 ,828  ,-922 ,-38.75              ,628.6429261285206 ,-25.5   ,-398.75,192.25 ,881
453 ,8               ,54             ,-904 ,-173.375            ,623.2499928370867 ,-198.5  ,-713.0 ,132.75 ,843  ,-954 ,224.875             ,781.975965560506  ,552.5   ,-236.75,809.75 ,942
454 ,8               ,55             ,-933 ,-8.875              ,627.0535264233828 ,-2.5    ,-364.75,457.5  ,850  ,-942 ,-199.5              ,663.1371329844659 ,-301.0  ,-721.0 ,193.5  ,964
455 ,8               ,56             ,-700 ,94.625              ,664.2292929188147 ,-47.5   ,-441.25,683.75 ,1000 ,-606 ,204.75              ,454.0332744256904 ,123.5   ,11.25  ,520.25 ,845
456 ,8               ,57             ,-866 ,95.875              ,524.721541799621  ,78.0    ,-61.75 ,352.5  ,780  ,-541 ,126.625             ,464.61810354618893,57.5    ,-73.0  ,310.5  ,935
457 ,8               ,58             ,-957 ,-127.75             ,489.6120184099126 ,-35.0   ,-430.5 ,175.75 ,556  ,-912 ,-66.25              ,404.65284945423105,28.5    ,-114.75,141.75 ,399
458 ,8               ,59             ,-408 ,138.625             ,467.38938721981515,45.0    ,-182.5 ,469.75 ,862  ,-661 ,-178.5              ,406.61529730200755,-268.5  ,-425.5 ,88.5   ,410
459 ,8               ,60             ,-568 ,-85.0               ,484.04692806733993,-128.5  ,-426.0 ,37.5   ,927  ,-867 ,-11.75              ,565.7376347995345 ,-15.5   ,-226.75,195.0  ,937
460 ,8               ,61             ,-801 ,4.625               ,535.8104508925841 ,134.5   ,-242.25,316.0  ,678  ,-865 ,-323.0              ,297.3045576509045 ,-342.0  ,-475.25,-44.0  ,0
461 ,8               ,62             ,-241 ,216.875             ,310.82445091355714,193.0   ,-4.5   ,407.75 ,697  ,-927 ,43.625              ,560.1162985105351 ,21.5    ,-123.75,402.25 ,817
462 ,8               ,63             ,-398 ,103.125             ,440.08909406424254,27.0    ,-284.75,456.75 ,727  ,-964 ,70.25               ,685.1245455077076 ,261.5   ,-238.25,509.0  ,804
463 ,8               ,64             ,-711 ,426.0               ,626.8996274182517 ,552.5   ,71.25  ,966.0  ,985  ,-882 ,79.875              ,597.4286418835785 ,275.0   ,-188.75,465.75 ,763
464 ,8               ,65             ,-769 ,-202.5              ,552.9967708508148 ,-363.0  ,-610.0 ,104.25 ,760  ,-758 ,-154.875            ,535.255463040113  ,-274.0  ,-572.0 ,185.5  ,711
465 ,8               ,66             ,-953 ,217.5               ,565.8677281081558 ,408.0   ,-27.25 ,549.5  ,840  ,-427 ,260.25              ,523.5875557835849 ,150.0   ,-160.25,812.25 ,875
466 ,8               ,67             ,-835 ,73.25               ,623.6585031661386 ,201.5   ,-359.0 ,578.0  ,734  ,-948 ,-205.75             ,663.3696986921072 ,-396.5  ,-675.0 ,119.0  ,985
467 ,8               ,68             ,-998 ,-16.75              ,643.40894571693   ,151.5   ,-585.5 ,499.25 ,664  ,-926 ,-34.375             ,648.0414311049652 ,-153.0  ,-421.25,489.0  ,906
468 ,8               ,69             ,-906 ,-45.75              ,605.6419852402195 ,-70.5   ,-355.25,377.0  ,892  ,-946 ,-428.875            ,314.71503550264094,-451.5  ,-582.0 ,-266.5 ,0
469 ,8               ,70             ,-698 ,-190.875            ,524.3527813273372 ,-263.0  ,-621.0 ,37.25  ,808  ,-982 ,-224.875            ,589.263326414552  ,-169.0  ,-744.0 ,91.25  ,684
470 ,8               ,71             ,-926 ,12.625              ,615.5684800015581 ,8.0     ,-277.0 ,549.25 ,750  ,-715 ,69.0                ,576.1966430209147 ,-18.5   ,-229.25,302.0  ,981
471 ,8               ,72             ,-787 ,-131.375            ,493.45601555327534,-227.0  ,-467.0 ,129.5  ,610  ,-956 ,-215.75             ,459.15100223907046,-314.5  ,-438.0 ,46.75  ,556
472 ,8               ,73             ,-944 ,172.0               ,721.0932176712166 ,463.0   ,-219.5 ,683.25 ,861  ,-704 ,-274.75             ,500.14105153303643,-440.5  ,-624.25,-83.25 ,773
473 ,8               ,74             ,-977 ,159.375             ,717.3773538780987 ,290.5   ,-367.25,735.0  ,918  ,-930 ,-95.0               ,757.5139791260809 ,-335.5  ,-701.25,596.5  ,986
474 ,8               ,75             ,-767 ,-232.125            ,541.2019526677898 ,-365.0  ,-653.5 ,41.25  ,797  ,-793 ,24.5                ,557.4710754828451 ,30.0    ,-349.5 ,229.75 ,972
475 ,8               ,76             ,-830 ,10.75               ,586.3245688183295 ,-22.5   ,-270.25,513.75 ,747  ,-468 ,59.125              ,560.3311361533082 ,-138.0  ,-335.25,299.25 ,995
476 ,8               ,77             ,-617 ,15.75               ,508.8128339576352 ,64.5    ,-382.5 ,225.75 ,929  ,-831 ,-34.875             ,613.1756768775859 ,58.5    ,-639.25,424.75 ,857
477 ,8               ,78             ,-618 ,143.875             ,578.7218521387085 ,148.0   ,-347.25,572.0  ,878  ,-982 ,92.5                ,548.8981170100175 ,158.0   ,-81.75 ,458.0  ,755
478 ,8               ,79             ,-687 ,21.25               ,494.20925296303966,23.5    ,-307.75,211.75 ,900  ,-889 ,-87.25              ,582.1751700059258 ,-57.0   ,-408.5 ,330.5  ,755
479 ,8               ,80             ,-945 ,214.875             ,740.5168923509732 ,408.5   ,-191.25,781.5  ,946  ,-685 ,149.5               ,511.57013204447344,117.5   ,-73.25 ,430.0  ,957
480 ,8               ,81             ,-674 ,-22.0               ,620.0580617974417 ,-149.5  ,-508.75,206.75 ,989  ,-947 ,-94.75              ,421.90003893948966,-44.5   ,-205.5 ,90.75  ,451
481 ,8               ,82             ,-880 ,-130.0              ,439.5211680259065 ,47.5    ,-195.25,138.75 ,207  ,-567 ,222.0               ,610.9316071144368 ,360.0   ,-362.5 ,747.0  ,857
482 ,8               ,83             ,-927 ,53.875              ,495.1234874828126 ,60.0    ,-85.25 ,321.0  ,655  ,-846 ,120.375             ,581.0350216885136 ,61.0    ,-234.5 ,588.0  ,917
483 ,8               ,84             ,-513 ,226.5               ,460.3262817983411 ,185.5   ,-31.0  ,551.0  ,940  ,-913 ,-470.25             ,431.26582786689033,-584.5  ,-752.5 ,-291.0 ,312
484 ,8               ,85             ,-572 ,119.25              ,485.84528695577865,-5.0    ,-171.0 ,423.5  ,962  ,-757 ,179.125             ,459.69475508987796,273.5   ,-20.25 ,543.5  ,612
485 ,8               ,86             ,-984 ,211.375             ,619.3424941016077 ,443.0   ,-89.5  ,650.0  ,801  ,-997 ,-121.125            ,658.2225931574038 ,-249.5  ,-610.75,519.5  ,704
486 ,8               ,87             ,-955 ,-107.875            ,680.5842946636787 ,-82.5   ,-733.25,431.0  ,822  ,-755 ,145.625             ,538.3981366715793 ,121.0   ,-78.5  ,453.5  ,854
487 ,8               ,88             ,-967 ,-217.75             ,645.348576905757  ,-373.0  ,-658.0 ,121.5  ,871  ,-974 ,-167.25             ,704.8492746679959 ,-249.0  ,-803.75,408.5  ,763
488 ,8               ,89             ,-469 ,134.5               ,452.6386133392889 ,100.0   ,-98.0  ,392.5  ,901  ,-979 ,-76.5               ,517.2390991739562 ,174.0   ,-203.75,246.0  ,312
489 ,8               ,90             ,-376 ,57.625              ,438.16009386654883,-83.5   ,-153.0 ,127.5  ,916  ,-832 ,-207.125            ,523.6824112543239 ,-248.0  ,-477.5 ,-60.75 ,868
490 ,8               ,91             ,-828 ,-27.375             ,491.1025314825524 ,-24.5   ,-163.25,129.25 ,750  ,-874 ,-166.0              ,488.4158064600285 ,36.5    ,-624.25,122.0  ,508
491 ,8               ,92             ,-723 ,-222.375            ,337.62106294314214,-225.5  ,-484.5 ,19.75  ,292  ,-412 ,21.5                ,307.3801740980889 ,-45.5   ,-162.25,268.75 ,483
492 ,8               ,93             ,-545 ,90.0                ,442.7156455978746 ,59.5    ,-93.5  ,255.0  ,802  ,-976 ,-307.5              ,560.9076827530789 ,-73.0   ,-956.5 ,98.75  ,347
493 ,8               ,94             ,-887 ,231.5               ,568.0802257226903 ,175.0   ,48.75  ,682.5  ,920  ,-815 ,-24.25              ,552.7561461827966 ,40.5    ,-447.75,262.25 ,884
494 ,8               ,95             ,-841 ,-68.625             ,625.0003285713423 ,-154.0  ,-541.5 ,271.75 ,829  ,-928 ,340.5               ,666.9157153858135 ,468.0   ,0.75   ,851.75 ,1000
495 ,8               ,96             ,-930 ,-125.25             ,675.2461455964464 ,-200.0  ,-611.75,253.75 ,820  ,-960 ,46.25               ,562.5251105506313 ,52.0    ,-233.0 ,443.0  ,828
496 ,8               ,97             ,-862 ,-420.0              ,449.8482283742247 ,-607.5  ,-715.25,-165.75,427  ,-666 ,95.125              ,659.1545315239601 ,118.0   ,-589.0 ,737.25 ,898
497 ,8               ,98             ,-790 ,-169.125            ,553.6653031002962 ,-245.0  ,-595.5 ,121.25 ,724  ,-482 ,110.0               ,475.453467754732  ,194.0   ,-315.0 ,448.25 ,731
498 ,8               ,99             ,-924 ,-15.375             ,531.6760392516159 ,93.0    ,-208.0 ,245.0  ,773  ,-949 ,76.375              ,607.4645051358968 ,20.5    ,-128.75,301.5  ,920
499 ,9               ,0              ,-950 ,-109.88888888888889 ,557.9707529173112 ,0.0     ,-568.0 ,227.0  ,798  ,-642 ,276.1111111111111   ,426.4758036643006 ,334.0   ,171.0  ,629.0  ,775
500 ,9               ,1              ,-969 ,69.11111111111111   ,458.36133247811284,179.0   ,0.0    ,264.0  ,580  ,-617 ,-28.0               ,463.6720284856528 ,0.0     ,-431.0 ,425.0  ,525
501 ,9               ,2              ,-967 ,-61.44444444444444  ,463.6016908702747 ,0.0     ,-330.0 ,144.0  ,696  ,-994 ,113.22222222222223  ,651.740703381678  ,451.0   ,-341.0 ,475.0  ,954
502 ,9               ,3              ,-969 ,-165.44444444444446 ,528.1406325760003 ,-158.0  ,-444.0 ,9.0    ,910  ,-977 ,-328.22222222222223 ,394.1372786789451 ,-237.0  ,-547.0 ,-19.0  ,156
503 ,9               ,4              ,-957 ,-232.22222222222223 ,682.6940709017799 ,-507.0  ,-785.0 ,253.0  ,901  ,-953 ,-70.33333333333333  ,470.1611425883683 ,3.0     ,-61.0  ,214.0  ,488
504 ,9               ,5              ,-909 ,-3.111111111111111  ,558.6733044553956 ,221.0   ,-525.0 ,424.0  ,564  ,-935 ,158.77777777777777  ,742.3406862380941 ,615.0   ,-548.0 ,670.0  ,964
505 ,9               ,6              ,-912 ,99.0                ,569.0992883495815 ,124.0   ,0.0    ,431.0  ,814  ,-403 ,266.8888888888889   ,450.4454585308982 ,136.0   ,-51.0  ,542.0  ,930
506 ,9               ,7              ,-816 ,-81.44444444444444  ,525.8234283272074 ,0.0     ,-605.0 ,167.0  ,602  ,-856 ,90.66666666666667   ,606.1167379309039 ,44.0    ,-333.0 ,491.0  ,904
507 ,9               ,8              ,-669 ,14.222222222222221  ,562.0346470142605 ,-147.0  ,-358.0 ,510.0  ,848  ,-701 ,107.33333333333333  ,713.1263913220433 ,0.0     ,-565.0 ,727.0  ,946
508 ,9               ,9              ,-846 ,-255.11111111111111 ,513.3021635558447 ,-322.0  ,-611.0 ,0.0    ,795  ,-901 ,-99.77777777777777  ,599.3758790979534 ,-14.0   ,-616.0 ,159.0  ,700
509 ,9               ,10             ,-905 ,117.0               ,617.4159861875946 ,258.0   ,-52.0  ,599.0  ,865  ,-873 ,-115.44444444444444 ,602.1366354721972 ,-171.0  ,-581.0 ,533.0  ,675
510 ,9               ,11             ,-355 ,127.33333333333333  ,346.16795056735106,92.0    ,-138.0 ,314.0  ,696  ,-906 ,-187.77777777777777 ,466.57924776445475,-23.0   ,-573.0 ,31.0   ,520
511 ,9               ,12             ,-635 ,14.222222222222221  ,542.1763499493909 ,0.0     ,-499.0 ,205.0  ,991  ,-569 ,174.22222222222223  ,544.2255455640102 ,68.0    ,-34.0  ,541.0  ,958
512 ,9               ,13             ,-684 ,517.0               ,612.7564769139532 ,856.0   ,0.0    ,950.0  ,998  ,-146 ,399.1111111111111   ,396.43203845187776,570.0   ,0.0    ,647.0  ,914
513 ,9               ,14             ,-953 ,-12.222222222222221 ,511.6189445714891 ,0.0     ,-227.0 ,159.0  ,722  ,-904 ,-94.88888888888889  ,707.0826409346442 ,-46.0   ,-620.0 ,266.0  ,987
514 ,9               ,15             ,-942 ,62.77777777777778   ,697.0064163581599 ,0.0     ,-610.0 ,692.0  ,912  ,-924 ,48.666666666666664  ,576.9345716803596 ,0.0     ,-97.0  ,51.0   ,958
515 ,9               ,16             ,-895 ,15.333333333333334  ,465.0690808901404 ,33.0    ,-211.0 ,460.0  ,476  ,-879 ,73.33333333333333   ,588.7149140288532 ,304.0   ,-178.0 ,480.0  ,807
516 ,9               ,17             ,-919 ,-148.88888888888889 ,446.90307798348306,-29.0   ,-386.0 ,87.0   ,609  ,-792 ,-68.77777777777777  ,577.8273483008956 ,0.0     ,-577.0 ,154.0  ,908
